20040717	1561510
20040718	1490090
20040719	1491990
20040720	1489830
20040721	1586350
20040722	1566250
20040723	1587230
20040724	1594120
20040725	1581420
20040726	1542740
20040727	1587060
20040728	1549210
20040729	1576930
20040730	1556740
20040731	1501440
20040801	1502180
20040802	1512820
20040803	1536970
20040804	1559050
20040805	1592310
20040806	1545440
20040807	1575150
20040808	1527340
20040809	1524160
20040810	1568420
20040811	1570770
20040812	1590840
20040813	1574940
20040814	1560770
20040815	1473650
20040816	1494590
20040817	1536030
20040818	1543090
20040819	1476690
20040820	1514560
20040821	1516680
20040822	1519090
20040823	1528940
20040824	1556320
20040825	1571340
20040826	1554350
20040827	1537120
20040828	1539440
20040829	1523710
20040830	1559420
20040831	1529260
20040901	1480640
20040902	1488630
20040903	1493990
20040904	1505450
20040905	1474570
20040906	1477440
20040907	1519150
20040908	1489630
20040909	1461480
20040910	1454780
20040911	1444820
20040912	1444960
20040913	1435480
20040914	1452010
20040915	1431100
20040916	1437430
20040917	1449150
20040918	1433930
20040919	1417890
20040920	1418170
20040921	1432430
20040922	1452820
20040923	1409870
20040924	1420200
20040925	1431160
20040926	1391710
20040927	1382970
20040928	1390380
20040929	1387110
20040930	1299970
20041001	1294680
20041002	1261640
20041003	1302310
20041004	1380950
20041005	1377090
20041006	1381820
20041007	1378670
20041008	1388350
20041009	1402010
20041010	1363480
20041011	1353570
20041012	1392550
20041013	1383290
20041014	1372460
20041015	1375300
20041016	1374950
20041017	1375830
20041018	1366500
20041019	1410580
20041020	1383940
20041021	1380230
20041022	1369380
20041023	1346350
20041024	1341390
20041025	1337950
20041026	1366400
20041027	1356210
20041028	1360290
20041029	1354220
20041030	1353900
20041031	1346860
20041101	1387102.5
20041102	1421511
20041103	1419621
20041104	1401960
20041105	1416019.5
20041106	1422991.5
20041107	1400658
20041108	1387648.5
20041109	1420261.5
20041110	1408533
20041111	1412260.5
20041112	1417678.5
20041113	1427905.5
20041114	1400836.5
20041115	1386976.5
20041116	1418592
20041117	1440904.5
20041118	1450102.5
20041119	1435213.5
20041120	1452801
20041121	1410433.5
20041122	1397182.5
20041123	1421290.5
20041124	1414413
20041125	1428798
20041126	1424640
20041127	1425669
20041128	1409383.5
20041129	1395145.5
20041130	1425406.5
20041201	1443088.5
20041202	1426330.5
20041203	1419925.5
20041204	1429711.5
20041205	1404291
20041206	1400553
20041207	1418728.5
20041208	1426509
20041209	1430194.5
20041210	1427727
20041211	1444243.5
20041212	1415515.5
20041213	1407325.5
20041214	1418991
20041215	1407640.5
20041216	1398526.5
20041217	1405372.5
20041218	1405215
20041219	1390977
20041220	1381684.5
20041221	1399755
20041222	1400689.5
20041223	1379479.5
20041224	1373830.5
20041225	1386987
20041226	1368244.5
20041227	1358185.5
20041228	1377547.5
20041229	1377684
20041230	1370407.5
20041231	1307302.5
20050101	1391050.08
20050102	1404728.64
20050103	1447296.48
20050104	1445381.28
20050105	1494541.44
20050106	1450391.04
20050107	1450945.44
20050108	1445693.76
20050109	1425402.72
20050110	1413427.68
20050111	1432630.08
20050112	1443335.04
20050113	1437105.6
20050114	1462446.72
20050115	1462033.44
20050116	1450139.04
20050117	1467547.2
20050118	1498835.52
20050119	1511889.12
20050120	1504510.56
20050121	1507393.44
20050122	1514308.32
20050123	1506103.2
20050124	1502373.6
20050125	1518219.36
20050126	1500377.76
20050127	1380980.16
20050128	1364580
20050129	1405091.52
20050130	1408357.44
20050131	1407157.92
20050201	1487230.5
20050202	1517722.5
20050203	1536139.5
20050204	1528548
20050205	1531068
20050206	1503663
20050207	1506561
20050208	1521471
20050209	1517155.5
20050210	1515213
20050211	1514919
20050212	1521397.5
20050213	1504996.5
20050214	1512430.5
20050215	1533787.5
20050216	1534543.5
20050217	1508472
20050218	1503904.5
20050219	1536969
20050220	1505343
20050221	1488490.5
20050222	1495032
20050223	1526059.5
20050224	1507443
20050225	1481025
20050226	1496187
20050227	1511496
20050228	1489908
20050301	1505721
20050302	1505196
20050303	1496323.5
20050304	1497468
20050305	1555648.5
20050306	1494391.5
20050307	1481886
20050308	1500912
20050309	1491294
20050310	1500849
20050311	1514068.5
20050312	1530133.5
20050313	1495368
20050314	1489750.5
20050315	1517071.5
20050316	1509574.5
20050317	1473055.5
20050318	1492375.5
20050319	1509627
20050320	1481298
20050321	1496050.5
20050322	1507453.5
20050323	1506256.5
20050324	1502455.5
20050325	1496512.5
20050326	1494832.5
20050327	1493845.5
20050328	1471554
20050329	1479607.5
20050330	1475670
20050331	1466766
20050401	1475145
20050402	1493887.5
20050403	1452234
20050404	1453662
20050405	1485508.5
20050406	1480006.5
20050407	1503799.5
20050408	1502770.5
20050409	1516819.5
20050410	1453662
20050411	1471354.5
20050412	1485970.5
20050413	1496985
20050414	1513617
20050415	1482001.5
20050416	1534963.5
20050417	1520578.5
20050418	1510845
20050419	1572963
20050420	1583494.5
20050421	1510225.5
20050422	1481823
20050423	1523361
20050424	1488364.5
20050425	1484143.5
20050426	1483608
20050427	1458072
20050428	1483755
20050429	1465852.5
20050430	1390074
20050501	1367890
20050502	1399950
20050503	1432670
20050504	1451010
20050505	1435720
20050506	1430710
20050507	1425470
20050508	1404330
20050509	1382210
20050510	1413860
20050511	1436540
20050512	1453670
20050513	1475930
20050514	1478720
20050515	1420880
20050516	1446550
20050517	1495420
20050518	1526590
20050519	1457080
20050520	1444130
20050521	1453120
20050522	1406000
20050523	1405260
20050524	1459450
20050525	1474070
20050526	1451760
20050527	1435800
20050528	1453290
20050529	1430840
20050530	1437240
20050531	1445670
20050601	1389860
20050602	1427760
20050603	1413200
20050604	1447330
20050605	1429490
20050606	1368250
20050607	1448950
20050608	1461170
20050609	1480370
20050610	1479960
20050611	1448130
20050612	1455770
20050613	1463020
20050614	1515260
20050615	1540570
20050616	1459190
20050617	1453270
20050618	1500970
20050619	1493740
20050620	1482280
20050621	1507340
20050622	1501530
20050623	1509960
20050624	1506740
20050625	1527340
20050626	1560290
20050627	1572500
20050628	1590170
20050629	1498890
20050630	1495970
20050701	1597180
20050702	1569850
20050703	1533150
20050704	1524640
20050705	1542450
20050706	1543830
20050707	1537640
20050708	1540800
20050709	1536500
20050710	1525700
20050711	1487210
20050712	1553910
20050713	1572910
20050714	1576610
20050715	1575360
20050716	1528840
20050717	1520180
20050718	1521430
20050719	1575450
20050720	1589230
20050721	1573050
20050722	1538670
20050723	1567240
20050724	1556830
20050725	1547090
20050726	1580370
20050727	1567450
20050728	1581300
20050729	1577660
20050730	1563050
20050731	1532610
20050801	1523860
20050802	1570280
20050803	1551830
20050804	1587100
20050805	1613010
20050806	1544010
20050807	1555970
20050808	1551250
20050809	1575080
20050810	1599690
20050811	1615320
20050812	1630180
20050813	1587090
20050814	1556830
20050815	1542470
20050816	1558180
20050817	1586470
20050818	1589070
20050819	1572270
20050820	1572280
20050821	1471980
20050822	1543220
20050823	1549580
20050824	1582920
20050825	1566840
20050826	1558000
20050827	1572140
20050828	1535190
20050829	1540180
20050830	1555850
20050831	1568130
20050901	1583780
20050902	1585680
20050903	1588300
20050904	1577240
20050905	1560860
20050906	1611820
20050907	1595120
20050908	1601840
20050909	1611810
20050910	1620480
20050911	1572390
20050912	1571260
20050913	1543680
20050914	1564230
20050915	1565910
20050916	1536470
20050917	1578210
20050918	1523700
20050919	1486200
20050920	1546060
20050921	1545540
20050922	1533000
20050923	1537300
20050924	1553850
20050925	1529260
20050926	1522280
20050927	1534890
20050928	1541440
20050929	1530450
20050930	1441370
20051001	1419170
20051002	1436890
20051003	1456970
20051004	1479250
20051005	1500230
20051006	1512960
20051007	1490600
20051008	1515400
20051009	1471210
20051010	1457420
20051011	1494240
20051012	1456740
20051013	1488540
20051014	1487670
20051015	1499550
20051016	1479980
20051017	1474260
20051018	1501410
20051019	1522290
20051020	1498560
20051021	1493750
20051022	1496150
20051023	1442510
20051024	1422650
20051025	1478290
20051026	1477040
20051027	1478370
20051028	1478630
20051029	1462710
20051030	1442910
20051031	1428040
20051101	1460510
20051102	1461380
20051103	1456690
20051104	1457980
20051105	1458730
20051106	1440960
20051107	1444450
20051108	1459240
20051109	1469170
20051110	1476140
20051111	1452260
20051112	1463790
20051113	1448570
20051114	1368610
20051115	1454000
20051116	1454530
20051117	1467670
20051118	1479160
20051119	1489920
20051120	1459290
20051121	1450710
20051122	1480430
20051123	1487750
20051124	1492300
20051125	1466390
20051126	1492890
20051127	1461730
20051128	1437890
20051129	1458590
20051130	1443100
20051201	1458020
20051202	1461300
20051203	1469450
20051204	1461310
20051205	1435560
20051206	1470370
20051207	1459690
20051208	1453850
20051209	1452910
20051210	1456030
20051211	1432900
20051212	1432160
20051213	1445730
20051214	1441360
20051215	1436060
20051216	1437130
20051217	1442240
20051218	1423760
20051219	1408450
20051220	1424960
20051221	1418890
20051222	1419570
20051223	1408580
20051224	1420740
20051225	1392350
20051226	1385050
20051227	1403300
20051228	1402520
20051229	1397880
20051230	187001.215
20051231	1408790
20060101	1436961.729
20060102	1397505.082
20060103	1420829.689
20060104	1455455.508
20060105	1452830.27
20060106	1428529.737
20060107	1454733.324
20060108	1455836.119
20060109	1471987.678
20060110	1481014.984
20060111	1509668.142
20060112	1482781.408
20060113	1466405.387
20060114	1483854.926
20060115	1470435.957
20060116	1447696.904
20060117	1457202.414
20060118	1458705.338
20060119	1455884.915
20060120	1441207.003
20060121	1457231.692
20060122	1456304.563
20060123	1440328.671
20060124	1451854.345
20060125	1456529.026
20060126	1458354.005
20060127	1451278.549
20060128	1469586.902
20060129	1461437.928
20060130	1479443.745
20060131	1465117.166
20060201	1537233.8
20060202	1520918.6
20060203	1488185.2
20060204	1570564.6
20060205	1551252.1
20060206	1534885.4
20060207	1547781
20060208	1558070.7
20060209	1559718.7
20060210	1535956.6
20060211	1565064.4
20060212	1580442.3
20060213	1551386
20060214	1533433.1
20060215	1527325.2
20060216	1525739
20060217	1490451.2
20060218	1392055.3
20060219	1360671.2
20060220	1389387.6
20060221	1400841.2
20060222	1411687.1
20060223	1416383.9
20060224	1399574.3
20060225	1451465.7
20060226	1483478.1
20060227	1480594.1
20060228	1501791.5
20060301	1506323.5
20060302	1492809.9
20060303	1486537.2
20060304	1487289.1
20060305	1484497.8
20060306	1502378.6
20060307	1505777.6
20060308	1536090.5
20060309	1505602.5
20060310	1501297.1
20060311	1517890.4
20060312	1501008.7
20060313	1503954.5
20060314	1486825.6
20060315	1521320.3
20060316	1496239.8
20060317	1501214.7
20060318	1499144.4
20060319	1486279.7
20060320	1472838.2
20060321	1516293.9
20060322	1525831.7
20060323	1471777.3
20060324	1448550.8
20060325	1528684.8
20060326	1506848.8
20060327	1502594.9
20060328	1498763.3
20060329	1484631.7
20060330	1476134.2
20060331	1484631.7
20060401	1475279.3
20060402	1489616.9
20060403	1469542.2
20060404	1471643.4
20060405	1494808.1
20060406	1498516.1
20060407	1476772.8
20060408	1503789.7
20060409	1488700.2
20060410	1496991.7
20060411	1491460.6
20060412	1487907.1
20060413	1453031.3
20060414	1446542.3
20060415	1465144.1
20060416	1480326.3
20060417	1494993.5
20060418	1500524.6
20060419	1504799.1
20060420	1501595.8
20060421	1477833.7
20060422	1519033.7
20060423	1537717.9
20060424	1507199
20060425	1516520.5
20060426	1541364.1
20060427	1529539.7
20060428	1482180.3
20060429	1467265.9
20060430	1487876.2
20060501	1403560.4
20060502	1428920
20060503	1434000
20060504	1435930
20060505	1391170
20060506	1441330
20060507	1467060
20060508	1469400
20060509	1479310
20060510	1478860
20060511	1458640
20060512	1450690
20060513	1484670
20060514	1498980
20060515	1502510
20060516	1528540
20060517	1536500
20060518	1494270
20060519	1475700
20060520	1505690
20060521	1511780
20060522	1527360
20060523	1523750
20060524	1536180
20060525	1509540
20060526	1490040
20060527	1534220
20060528	1543050
20060529	1557000
20060530	1582320
20060531	1590620
20060601	1543070
20060602	1547470
20060603	1576980
20060604	1577880
20060605	1583490
20060606	1553730
20060607	1563140
20060608	1554070
20060609	1530880
20060610	1571950
20060611	1588110
20060612	1614930
20060613	1559470
20060614	1576070
20060615	1479340
20060616	1470600
20060617	1563160
20060618	1572780
20060619	1538520
20060620	1545420
20060621	1575120
20060622	1561400
20060623	1498540
20060624	1554100
20060625	1611960
20060626	1618830
20060627	1564770
20060628	1572410
20060629	1570770
20060630	1565140
20060701	1579350
20060702	1620150
20060703	1566240
20060704	1533160
20060705	1572030
20060706	1609240
20060707	1648990
20060708	1631210
20060709	1594560
20060710	1551710
20060711	1542080
20060712	1608020
20060713	1582680
20060714	1612600
20060715	1636730
20060716	1640670
20060717	1613390
20060718	1608770
20060719	1642850
20060720	1595290
20060721	1577790
20060722	1525620
20060723	1555070
20060724	1480340
20060725	1484870
20060726	1512480
20060727	1574950
20060728	1567340
20060729	1567920
20060730	1567340
20060731	1537850
20060801	1604340
20060802	1597270
20060803	1634060
20060804	1623090
20060805	1639780
20060806	1603460
20060807	1588150
20060808	1587690
20060809	1551020
20060810	1527180
20060811	1563080
20060812	1574850
20060813	1538920
20060814	1541300
20060815	1585630
20060816	1598580
20060817	1590660
20060818	1602360
20060819	1603580
20060820	1579050
20060821	1582710
20060822	1639330
20060823	1695050
20060824	1641320
20060825	1656090
20060826	1658760
20060827	1653430
20060828	1635660
20060829	1637270
20060830	1607240
20060831	1572140
20060901	1544700
20060902	1545585.6
20060903	1608287.2
20060904	1631666.4
20060905	1594101.6
20060906	1618541.6
20060907	1602920.8
20060908	1593997.6
20060909	1632092.8
20060910	1647287.2
20060911	1639227.2
20060912	1607517.6
20060913	1560270.4
20060914	1606997.6
20060915	1561248
20060916	1603700.8
20060917	1593852
20060918	1599561.6
20060919	1592479.2
20060920	1600674.4
20060921	1582235.2
20060922	1582838.4
20060923	1615754.4
20060924	1621349.6
20060925	1604553.6
20060926	1591470.4
20060927	1601527.2
20060928	1575121.6
20060929	1524608.8
20060930	1481428
20061001	1422844.8
20061002	1455272
20061003	1535071.2
20061004	1574653.6
20061005	1486232.8
20061006	1525056
20061007	1551929.6
20061008	1544784.8
20061009	1538576
20061010	1549028
20061011	1546012
20061012	1527832.8
20061013	1497038.4
20061014	1493024
20061015	1511005.6
20061016	1506388
20061017	1508395.2
20061018	1515280
20061019	1505961.6
20061020	1472109.6
20061021	1520147.2
20061022	1503829.6
20061023	1513886.4
20061024	1520896
20061025	1499804.8
20061026	1500096
20061027	1484142.4
20061028	1502696
20061029	1488073.6
20061030	1485047.2
20061031	1464912.8
20061101	1485816.8
20061102	1479899.2
20061103	1429355.2
20061104	1461387.2
20061105	1487886.4
20061106	1470133.6
20061107	1485026.4
20061108	1479431.2
20061109	1488084
20061110	1436614.4
20061111	1490340.8
20061112	1506970.4
20061113	1511484
20061114	1501344
20061115	1525940
20061116	1492067.2
20061117	1491620
20061118	1518784.8
20061119	1492847.2
20061120	1516923.2
20061121	1511577.6
20061122	1538898.4
20061123	1519741.6
20061124	1517984
20061125	1548320.8
20061126	1528456.8
20061127	1530120.8
20061128	1548872
20061129	1551856.8
20061130	1521738.4
20061201	1519897.6
20061202	1538804.8
20061203	1533417.6
20061204	1501364.8
20061205	1561466.4
20061206	1564243.2
20061207	1564825.6
20061208	1540968
20061209	1552584.8
20061210	1567259.2
20061211	1553988.8
20061212	1543994.4
20061213	1555538.4
20061214	1534197.6
20061215	1492493.6
20061216	1526439.2
20061217	1532419.2
20061218	1526335.2
20061219	1527146.4
20061220	1538451.2
20061221	1480824.8
20061222	1497943.2
20061223	1518202.4
20061224	1510880.8
20061225	1507012
20061226	1512565.6
20061227	1542184.8
20061228	1507313.6
20061229	1488780.8
20061230	1504016.8
20061231	1482062.4
